precio,moneda,expenses,direccion,titulo,ubicacion,superficie,dormitorio,antiguedad,banos,ambientes,cocheras,toilett,estado,disposicion,parrilla,gimnasio,pileta,solarium,playroom,quincho,ascensor,departamento,provincia,municipio,url_link,localidad_barrio,provincia_region
80000.0,$,18000.0,"Ovidio lagos 100, Piso 2","Departamento en Alquiler en General Paz, Cordoba","General Paz, Cordoba",42.0,1.0,25.0,1.0,2.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-general-paz-2-ambientes--12570397,General Paz,Cordoba
75000.0,$,,Dante Alighieri 400,"Departamento en Alquiler en San Francisco, San Justo","San Francisco, San Justo",,2.0,,2.0,3.0,1.0,,,,0,0,0,0,0,0,0,San Justo,Córdoba,San Francisco,https://www.argenprop.com/departamento-en-alquiler-en-san-francisco-3-ambientes--11911044,San Francisco,San Justo
45000.0,$,,"Consultar dirección , Piso 9","Departamento en Alquiler en San Francisco, San Justo","San Francisco, San Justo",,1.0,,1.0,2.0,,,Muy Bueno,Frente,0,0,0,0,0,0,0,San Justo,Córdoba,San Francisco,https://www.argenprop.com/departamento-en-alquiler-en-san-francisco-2-ambientes--6389771,San Francisco,San Justo
80000.0,$,,"Santa Rosa 1100, Piso 3","Departamento en Alquiler en Alberdi, Cordoba","Alberdi, Cordoba",55.0,2.0,,1.0,3.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-alberdi-3-ambientes--12575772,Alberdi,Cordoba
110000.0,$,12000.0,"Obispo Trejo 1200, Piso 3 b","Departamento en Alquiler en Nueva Cordoba, Cordoba","Nueva Cordoba, Cordoba",50.0,1.0,15.0,1.0,3.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-nueva-cordoba-3-ambientes--12583714,Nueva Cordoba,Cordoba
45000.0,$,,"España 100, Piso 6","Departamento en Alquiler en San Francisco, San Justo","San Francisco, San Justo",45.0,1.0,,1.0,2.0,,,Excelente,Frente,0,0,0,0,0,0,0,San Justo,Córdoba,San Francisco,https://www.argenprop.com/departamento-en-alquiler-en-san-francisco-2-ambientes--6749633,San Francisco,San Justo
80000.0,$,9950.0,JERONIMO LUIS DE CABRERA  al 1100,"Departamento en Alquiler en Cofico, Cordoba","Cofico, Cordoba",,1.0,0.0,1.0,2.0,1.0,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-cofico-2-ambientes--12585969,Cofico,Cordoba
70000.0,$,7000.0,Deán Funes 1400,"Departamento en Alquiler en Alberdi, Cordoba","Alberdi, Cordoba",45.0,1.0,,1.0,2.0,,,Excelente,Frente,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-alberdi-2-ambientes--12585901,Alberdi,Cordoba
50000.0,$,,"Podesta , Piso 1","Departamento en Alquiler en Los Gigantes, Cordoba","Los Gigantes, Cordoba",57.0,2.0,,1.0,3.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-los-gigantes-3-ambientes--12589464,Los Gigantes,Cordoba
45000.0,$,,"Consultar dirección , Piso 11","Departamento en Alquiler en San Francisco, San Justo","San Francisco, San Justo",45.0,1.0,,1.0,2.0,,,Excelente,Frente,0,0,0,0,0,0,0,San Justo,Córdoba,San Francisco,https://www.argenprop.com/departamento-en-alquiler-en-san-francisco-2-ambientes--6389721,San Francisco,San Justo
165000.0,$,,Jardines Del Jockey,"Departamento en Alquiler en Jardines Del Jockey, Countries y Barrios Cerrados en Cordoba Capital","Jardines Del Jockey, Countries y Barrios Cerrados en Cordoba Capital",170.0,3.0,10.0,3.0,4.0,2.0,,Excelente,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-jardines-del-jockey-4-ambientes--9253051,Jardines Del Jockey,Countries y Barrios Cerrados en Cordoba Capital
195000.0,$,1.0,ALQUILER TEMPORAL - Complejo cerrado Opera Luxury con Amenities - 1 dorm - Cochera - Amobablado,"Departamento en Alquiler en Bajo Palermo, Cordoba","Bajo Palermo, Cordoba",45.0,1.0,8.0,1.0,2.0,1.0,,,Frente,0,1,1,0,1,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-bajo-palermo-2-ambientes--11582748,Bajo Palermo,Cordoba
8000.0,$,,"C.paz V.del Lago,san Gabriel","Departamento en Alquiler en Villa Del Lago, Villa Carlos Paz","Villa Del Lago, Villa Carlos Paz",45.0,1.0,0.0,1.0,2.0,1.0,,Excelente,Frente,1,0,1,1,0,0,0,Punilla,Córdoba,Villa Carlos Paz,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-lago-2-ambientes--7800411,Villa Del Lago,Villa Carlos Paz
72000.0,$,,ALQUILER LOCAL: Carlos Pellegrini al 800. VILLA ALLENDE,"Departamento en Alquiler en Villa Allende, Colon","Villa Allende, Colon",,0.0,0.0,,,,,,,0,0,0,0,0,0,0,Colón,Córdoba,Villa Allende,https://www.argenprop.com/departamento-en-alquiler-en-villa-allende--12084663,Villa Allende,Colon
290000.0,$,,Formosa 0,"Departamento en Alquiler en Villa Allende, Colon","Villa Allende, Colon",380.0,4.0,11.0,2.0,4.0,,1.0,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-villa-allende-4-ambientes--12128894,Villa Allende,Colon
16000.0,$,7200.0,La Rioja 0,"Departamento en Alquiler en Centro, Cordoba","Centro, Cordoba",22.0,0.0,33.0,1.0,1.0,,,Muy Bueno,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-centro-1-ambiente--12090156,Centro,Cordoba
180000.0,$,48000.0,Av. Santa Fe al 600,"Departamento en Alquiler en Cordoba, Cordoba Capital","Cordoba, Cordoba Capital",115.0,3.0,12.0,2.0,5.0,1.0,,,,0,1,1,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-cordoba-5-ambientes--12436815,Cordoba,Cordoba Capital
175000.0,$,10.0,Colon 6200,"Departamento en Alquiler en Alto Villasol, Countries y Barrios Cerrados en Cordoba Capital","Alto Villasol, Countries y Barrios Cerrados en Cordoba Capital",57.0,1.0,20.0,1.0,2.0,,,,Frente,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-alto-villasol-2-ambientes--12442266,Alto Villasol,Countries y Barrios Cerrados en Cordoba Capital
90000.0,$,7000.0,"Dean Funes 3000, Piso 3","Departamento en Alquiler en Alto Alberdi, Cordoba","Alto Alberdi, Cordoba",,1.0,,1.0,2.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-alto-alberdi-2-ambientes--12456425,Alto Alberdi,Cordoba
125000.0,$,,Av colon al 5000,"Departamento en Alquiler en Cordoba, Cordoba Capital","Cordoba, Cordoba Capital",45.0,1.0,0.0,1.0,2.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-cordoba-2-ambientes--12458000,Cordoba,Cordoba Capital
75000.0,$,,Acebey 1200,"Departamento en Alquiler en General Bustos, Cordoba","General Bustos, Cordoba",,2.0,,1.0,3.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-general-bustos-3-ambientes--6763880,General Bustos,Cordoba
150000.0,$,10000.0,Horacio Salusso 1300,"Departamento en Alquiler en Jardines Del Olmo, Cordoba","Jardines Del Olmo, Cordoba",90.0,2.0,5.0,2.0,3.0,1.0,,Muy Bueno,Frente,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-jardines-del-olmo-3-ambientes--12474682,Jardines Del Olmo,Cordoba
15000.0,$,,San martin 100,"Departamento en Alquiler en Centro, Villa Carlos Paz","Centro, Villa Carlos Paz",130.0,2.0,25.0,2.0,5.0,,,,,0,0,0,0,0,0,0,Punilla,Córdoba,Villa Carlos Paz,https://www.argenprop.com/departamento-en-alquiler-en-centro-5-ambientes--12478166,Centro,Villa Carlos Paz
70000.0,$,,San Luis 1100,"Departamento en Alquiler en San Francisco, San Justo","San Francisco, San Justo",,2.0,,2.0,3.0,2.0,,,,0,0,0,0,0,0,0,San Justo,Córdoba,San Francisco,https://www.argenprop.com/departamento-en-alquiler-en-san-francisco-3-ambientes--12483742,San Francisco,San Justo
100000.0,$,1.0,Cañada de Gómez 0,"Departamento en Alquiler en Cordoba, Cordoba Capital","Cordoba, Cordoba Capital",65.0,1.0,2.0,1.0,2.0,1.0,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-cordoba-2-ambientes--12484608,Cordoba,Cordoba Capital
150000.0,$,12973.0,Estrada y Buenos Aires,"Departamento en Alquiler en Nueva Cordoba, Cordoba","Nueva Cordoba, Cordoba",40.0,1.0,12.0,1.0,3.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-nueva-cordoba-3-ambientes--12524761,Nueva Cordoba,Cordoba
100000.0,$,9655.0,Rosario de Santa Fe y David Luque,"Departamento en Alquiler en General Paz, Cordoba","General Paz, Cordoba",45.0,1.0,6.0,1.0,2.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-general-paz-2-ambientes--12527418,General Paz,Cordoba
130000.0,$,10000.0,De Los Extremeños 4900,"Departamento en Alquiler en Jardin Claret, Cordoba","Jardin Claret, Cordoba",89.0,2.0,0.0,1.0,3.0,1.0,,Excelente,Lateral,1,0,1,1,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-jardin-claret-3-ambientes--12476776,Jardin Claret,Cordoba
250000.0,$,45000.0,Calandria 100,"Departamento en Alquiler en Chateau Carreras, Cordoba","Chateau Carreras, Cordoba",88.0,3.0,1.0,2.0,5.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-chateau-carreras-5-ambientes--12529213,Chateau Carreras,Cordoba
140000.0,$,,Calle Las Toscas 0,"Departamento en Alquiler en Countries y Barrios Cerrados en Cordoba Capital, Cordoba Capital","Countries y Barrios Cerrados en Cordoba Capital, Cordoba Capital",110.0,3.0,0.0,2.0,5.0,1.0,2.0,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-countries-y-barrios-cerrados-en-cordoba-capital-5-ambientes--12533333,Countries y Barrios Cerrados en Cordoba Capital,Cordoba Capital
350000.0,$,,Alquiler temporal en Jardín Claret Summun - 2 dormitorios  - Asador,"Departamento en Alquiler en Cordoba, Cordoba Capital","Cordoba, Cordoba Capital",90.0,2.0,0.0,2.0,3.0,2.0,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-cordoba-3-ambientes--12543931,Cordoba,Cordoba Capital
20000.0,$,,San Lorenzo al 100,"Departamento en Alquiler en Nueva Cordoba, Cordoba","Nueva Cordoba, Cordoba",60.0,2.0,10.0,2.0,3.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-nueva-cordoba-3-ambientes--12552487,Nueva Cordoba,Cordoba
85000.0,$,5500.0,Lima al 1000,"Departamento en Alquiler en General Paz, Cordoba","General Paz, Cordoba",35.0,1.0,7.0,1.0,2.0,,,,,0,0,1,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-general-paz-2-ambientes--12557849,General Paz,Cordoba
300000.0,$,120000.0,CAVENDISH 6000,"Departamento en Alquiler en Villa Belgrano, Cordoba","Villa Belgrano, Cordoba",100.0,3.0,0.0,2.0,3.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-villa-belgrano-3-ambientes--12558973,Villa Belgrano,Cordoba
145000.0,$,12900.0,Estrada y Buenos Aires,"Departamento en Alquiler en Nueva Cordoba, Cordoba","Nueva Cordoba, Cordoba",46.0,1.0,11.0,1.0,2.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-nueva-cordoba-2-ambientes--12559004,Nueva Cordoba,Cordoba
90000.0,$,12000.0,"Ovidio Lagos 100, Piso 2","Departamento en Alquiler en General Paz, Cordoba","General Paz, Cordoba",49.0,1.0,6.0,1.0,2.0,,,,Contra frente,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-general-paz-2-ambientes--12567136,General Paz,Cordoba
12500.0,$,,Alquiler Temporario muy cerca del centro de la ciudad,"Departamento en Alquiler en Alberdi, Cordoba","Alberdi, Cordoba",40.0,1.0,20.0,1.0,2.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-alberdi-2-ambientes--12568832,Alberdi,Cordoba
10000.0,$,,Corro esq. Dean Funes.Hermoso Departamento en Alquiler Temporario. Excelente Zona Centro,"Departamento en Alquiler en Centro, Cordoba","Centro, Cordoba",40.0,1.0,0.0,1.0,2.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-centro-2-ambientes--12568955,Centro,Cordoba
62000.0,$,11000.0,"Castex 200, Piso 6","Departamento en Alquiler en Alto Alberdi, Cordoba","Alto Alberdi, Cordoba",40.0,1.0,,1.0,2.0,,,Muy Bueno,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-alto-alberdi-2-ambientes--12522639,Alto Alberdi,Cordoba
200000.0,$,25000.0,Carlos O. Bunge 4450,"Departamento en Alquiler en Cordoba, Cordoba Capital","Cordoba, Cordoba Capital",132.0,3.0,0.0,2.0,4.0,1.0,,,,0,1,1,0,1,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-cordoba-4-ambientes--12575486,Cordoba,Cordoba Capital
160000.0,$,20000.0,Carlos O. Bunge 4450,"Departamento en Alquiler en Cordoba, Cordoba Capital","Cordoba, Cordoba Capital",90.0,2.0,0.0,1.0,3.0,1.0,,,,0,1,1,0,1,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-cordoba-3-ambientes--12575488,Cordoba,Cordoba Capital
50000.0,$,,"Julian De Cortazar 200, Piso 1","Departamento en Alquiler en General Bustos, Cordoba","General Bustos, Cordoba",,1.0,,1.0,2.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-general-bustos-2-ambientes--6771435,General Bustos,Cordoba
75000.0,$,24000.0,Av Dr R J Carcano 900,"Departamento en Alquiler en Chateau Carreras, Cordoba","Chateau Carreras, Cordoba",90.0,2.0,,1.0,3.0,1.0,,Excelente,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-chateau-carreras-3-ambientes--5324791,Chateau Carreras,Cordoba
100000.0,$,8000.0,Marcelo T de Alvear  y Duarte Quiros,"Departamento en Alquiler en Centro, Cordoba","Centro, Cordoba",42.0,1.0,20.0,1.0,3.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-centro-3-ambientes--12586228,Centro,Cordoba
75000.0,$,,Victorino Rodriguez 1200,"Departamento en Alquiler en Urca, Cordoba","Urca, Cordoba",60.0,1.0,0.0,1.0,2.0,,,Excelente,Frente,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-urca-2-ambientes--12560721,Urca,Cordoba
38000.0,$,,Acoyte 0,"Departamento en Alquiler en Cordoba, Cordoba Capital","Cordoba, Cordoba Capital",40.0,1.0,51.0,1.0,2.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-cordoba-2-ambientes--12586950,Cordoba,Cordoba Capital
120000.0,$,15144.0,Pueyrredon y Obispo Trejo,"Departamento en Alquiler en Nueva Cordoba, Cordoba","Nueva Cordoba, Cordoba",38.0,1.0,7.0,1.0,2.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-nueva-cordoba-2-ambientes--12587291,Nueva Cordoba,Cordoba
120000.0,$,10164.0,Independencia y Ambrosio Olmos,"Departamento en Alquiler en Nueva Cordoba, Cordoba","Nueva Cordoba, Cordoba",45.0,1.0,15.0,1.0,2.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-nueva-cordoba-2-ambientes--12588181,Nueva Cordoba,Cordoba
88000.0,$,8500.0,Santiago Temple 100,"Departamento en Alquiler en Nueva Cordoba, Cordoba","Nueva Cordoba, Cordoba",38.0,1.0,20.0,1.0,2.0,,,Muy Bueno,Frente,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-nueva-cordoba-2-ambientes--12588469,Nueva Cordoba,Cordoba
45000.0,$,,Urrutia 500,"Departamento en Alquiler en Alberdi, Cordoba","Alberdi, Cordoba",25.0,0.0,30.0,,1.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-alberdi-1-ambiente--12591233,Alberdi,Cordoba
75000.0,$,,Hipolito Vieytes 100,"Departamento en Alquiler en Alberdi, Cordoba","Alberdi, Cordoba",40.0,1.0,20.0,1.0,3.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-alberdi-3-ambientes--12591431,Alberdi,Cordoba
115000.0,$,13596.0,Poeta Lugones y Derqui,"Departamento en Alquiler en Nueva Cordoba, Cordoba","Nueva Cordoba, Cordoba",44.0,1.0,16.0,1.0,2.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-nueva-cordoba-2-ambientes--12591587,Nueva Cordoba,Cordoba
125000.0,$,12159.0,Obispo Salguero y Rondeau,"Departamento en Alquiler en Nueva Cordoba, Cordoba","Nueva Cordoba, Cordoba",41.0,1.0,20.0,1.0,2.0,,,,,0,0,0,0,0,0,0,Capital,Córdoba,Córdoba,https://www.argenprop.com/departamento-en-alquiler-en-nueva-cordoba-2-ambientes--12593064,Nueva Cordoba,Cordoba
80000.0,$,,COCHABAMBA A METROS URQUIZA,"Departamento en Alquiler en Countries y Barrios Cerrados en San Francisco del Monte, Guaymallen","Countries y Barrios Cerrados en San Francisco del Monte, Guaymallen",,2.0,5.0,1.0,3.0,1.0,,Excelente,,0,0,0,0,0,0,0,,,,https://www.argenprop.com/departamento-en-alquiler-en-countries-y-barrios-cerrados-en-san-francisco-del-monte-3-ambientes--12572468,Countries y Barrios Cerrados en San Francisco del Monte,Guaymallen
79000.0,$,,BºMUNICIPAL/SMATA-B.S.MER,"Departamento en Alquiler en El Challao, Las Heras","El Challao, Las Heras",75.0,3.0,,1.0,4.0,1.0,,Muy Bueno,,0,0,0,0,0,0,0,,,,https://www.argenprop.com/departamento-en-alquiler-en-el-challao-4-ambientes--8992553,El Challao,Las Heras
40000.0,$,,AVENIDA DEL LIBERTADOR 1800,"Departamento en Alquiler en Palmira, San Martin","Palmira, San Martin",40.0,2.0,6.0,1.0,3.0,,,Muy Bueno,Interno,0,0,0,0,0,0,0,San Martín,Mendoza,San Martín,https://www.argenprop.com/departamento-en-alquiler-en-palmira-3-ambientes--12567677,Palmira,San Martin
68000.0,$,,Gral Mariano Necochea 1300,"Departamento en Alquiler en Godoy Cruz, Mendoza","Godoy Cruz, Mendoza",45.0,1.0,,1.0,,1.0,,Muy Bueno,,0,0,0,0,0,0,0,,,,https://www.argenprop.com/departamento-en-alquiler-en-godoy-cruz--12589484,Godoy Cruz,Mendoza
333900.0,$,,Avenida Perú 900,"Departamento en Alquiler en S2 Barrio Civico, Mendoza","S2 Barrio Civico, Mendoza",127.0,2.0,44.0,1.0,5.0,,1.0,,,0,0,0,0,0,0,0,Capital,Mendoza,Capital,https://www.argenprop.com/departamento-en-alquiler-en-s2-barrio-civico-5-ambientes--12586023,S2 Barrio Civico,Mendoza
500000.0,$,15000.0,Agustín Alvarez 300,"Departamento en Alquiler en Mendoza, Mendoza Capital","Mendoza, Mendoza Capital",220.0,5.0,23.0,3.0,7.0,2.0,1.0,,,0,0,0,0,0,0,0,Capital,Mendoza,Capital,https://www.argenprop.com/departamento-en-alquiler-en-mendoza-7-ambientes--12586370,Mendoza,Mendoza Capital
120000.0,$,30000.0,Patricias Mendocinas 1200,"Departamento en Alquiler en Mendoza, Mendoza Capital","Mendoza, Mendoza Capital",120.0,3.0,38.0,2.0,5.0,,,,,0,0,0,0,0,0,0,Capital,Mendoza,Capital,https://www.argenprop.com/departamento-en-alquiler-en-mendoza-5-ambientes--12588683,Mendoza,Mendoza Capital
70000.0,$,2300.0,Juan Diaz Solis 100,"Departamento en Alquiler en Alijilan, Santa Rosa","Alijilan, Santa Rosa",50.0,2.0,4.0,1.0,3.0,2.0,,Muy Bueno,Frente,0,0,0,0,0,0,0,Guaymallén,Mendoza,Guaymallén,https://www.argenprop.com/departamento-en-alquiler-en-alijilan-3-ambientes--7306362,Alijilan,Santa Rosa
445200.0,$,25.0,Costanera 500,"Departamento en Alquiler en Corrientes, Corrientes Capital","Corrientes, Corrientes Capital",,3.0,,5.0,4.0,,,,,0,0,0,0,0,0,0,Capital,Corrientes,Corrientes,https://www.argenprop.com/departamento-en-alquiler-en-corrientes-4-ambientes--11933536,Corrientes,Corrientes Capital
110000.0,$,,C. Pellegrini 2100,"Departamento en Alquiler en Corrientes, Corrientes Capital","Corrientes, Corrientes Capital",,2.0,0.0,2.0,3.0,,,Muy Bueno,Frente,0,0,0,0,0,0,0,Capital,Corrientes,Corrientes,https://www.argenprop.com/departamento-en-alquiler-en-corrientes-3-ambientes--7321652,Corrientes,Corrientes Capital
390000.0,$,,Madres de Plaza de Mayo al 3000,"Departamento en Alquiler en Rosario, Departamento de Rosario","Rosario, Departamento de Rosario",,2.0,8.0,3.0,3.0,2.0,,,,0,0,0,0,0,0,0,Rosario,Santa Fe,,https://www.argenprop.com/departamento-en-alquiler-en-rosario-3-ambientes--12524143,Rosario,Departamento de Rosario
89000.0,$,,"Entre Rios 1200, Piso 1","Departamento en Alquiler en Centro, Rosario","Centro, Rosario",70.0,2.0,40.0,1.0,,,,Excelente,Interno,0,0,0,0,0,0,0,Rosario,Santa Fe,,https://www.argenprop.com/departamento-en-alquiler-en-centro--12577677,Centro,Rosario
40000.0,$,,Balcarce al 700,"Departamento en Alquiler en Centro, Rosario","Centro, Rosario",,0.0,40.0,1.0,1.0,,,,,0,0,0,0,0,0,0,Rosario,Santa Fe,,https://www.argenprop.com/departamento-en-alquiler-en-centro-1-ambiente--12571295,Centro,Rosario
120000.0,$,6000.0,"Cordoba al 1600 , Piso 4","Departamento en Alquiler en Rosario, Departamento de Rosario","Rosario, Departamento de Rosario",,2.0,40.0,2.0,,,,,Contra frente,0,0,0,0,0,0,0,Rosario,Santa Fe,,https://www.argenprop.com/departamento-en-alquiler-en-rosario--12558393,Rosario,Departamento de Rosario
40000.0,$,,Colon al 1200,"Departamento en Alquiler en Centro, Rosario","Centro, Rosario",,0.0,25.0,1.0,1.0,,,,,0,0,0,0,0,0,0,Rosario,Santa Fe,,https://www.argenprop.com/departamento-en-alquiler-en-centro-1-ambiente--12579561,Centro,Rosario
145000.0,$,13000.0,"Alvear 500, Piso 5","Departamento en Alquiler en Pichincha, Rosario","Pichincha, Rosario",67.0,1.0,4.0,1.0,2.0,,,Excelente,Frente,0,0,0,0,0,0,0,Rosario,Santa Fe,,https://www.argenprop.com/departamento-en-alquiler-en-pichincha-2-ambientes--12097613,Pichincha,Rosario
110000.0,$,7500.0,"Dr M Moreno 100, Piso 3","Departamento en Alquiler en Centro, Rosario","Centro, Rosario",70.0,2.0,8.0,1.0,3.0,,,Excelente,Frente,0,0,0,0,0,0,0,Rosario,Santa Fe,,https://www.argenprop.com/departamento-en-alquiler-en-centro-3-ambientes--3077380,Centro,Rosario
